,TARGETID,Redrock z,Redrock spectype,best z,best spectype,best flag,N_VI,all VI issue,all VI comments,merger comment,DELTACHI2,ZWARN,ZERR,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,MW_TRANSMISSION_G,MW_TRANSMISSION_R,MW_TRANSMISSION_Z
115,3.51913E+16,0.4808,QSO,0.4808,QSO,4,4,--|--|--|--, Broad lines|--|--| Clear AGN,none,3407.116118,0,4.51E-05,4047,2.4068167,10.811567,29.257837,0.6425683,2.8864558,7.8112125,0.94440484,0.96220183,0.97867817
116,3.51913E+16,0.1556,GALAXY,0.1556,GALAXY,4,4,--|--|--|--,--|--|--|--,none,10484.38067,0,2.41E-06,4407,6.098274,9.442117,11.163042,2.0636175,3.1951525,3.7775025,0.9504028,0.966314,0.9810155
117,3.51913E+16,0.0985,GALAXY,0.0985,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1419.081894,0,4.52E-06,4440,5.5799136,8.027434,10.07237,1.4433767,2.0764856,2.6054568,0.9465456,0.9636705,0.9795134
118,3.51913E+16,0.5842,GALAXY,0.5842,GALAXY,4,4,--|--|--|--,--|--|--|--,none,274.0457256,0,6.72E-05,4442,2.9204445,8.674714,21.736315,0.5308501,1.5768056,3.951017,0.9473219,0.9642029,0.9798161
119,3.51913E+16,0.2888,GALAXY,0.2888,GALAXY,4,4,--|--|--|--,--|--|--|LRG,none,302.5734127,0,0.000101128,4003,1.7866704,7.3578215,15.785325,0.9085051,3.7413828,8.02669,0.9419218,0.96049696,0.9777078
120,3.51913E+16,0.0974,GALAXY,0.0974,GALAXY,4,4,--|--|--|--,--|--|--| LRG,none,2262.3725,0,2.50E-05,4023,46.48776,103.20726,188.40773,7.7006,17.096067,31.209349,0.942304,0.96075946,0.97785723
121,3.51913E+16,0.3528,GALAXY,0.3528,GALAXY,4,4,--|--|--|--,--|--|--|--,none,4119.619502,0,5.55E-06,4017,3.1387146,6.6519914,10.788865,1.3764509,2.9171622,4.7313457,0.94330955,0.96145,0.9782503
122,3.51913E+16,0.0976,GALAXY,0.0976,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1004.942111,0,8.46E-06,4002,20.716536,41.140728,68.880844,2.7769022,5.5146174,9.23298,0.94351476,0.9615909,0.9783305
123,3.51913E+16,0.1113,GALAXY,0.1113,GALAXY,4,4,--|--|--|--,--|--|--|--,none,215.6745353,0,1.58E-05,4042,5.6090055,9.491828,13.02551,1.0544564,1.7844017,2.4487107,0.94413275,0.9620151,0.9785719
124,3.51913E+16,0.4301,GALAXY,0.4301,GALAXY,4,4,--|--|--|--,--|--|--|--,none,695.4555063,0,2.64E-05,4411,2.700055,7.802029,15.200212,1.14508,3.3088021,6.446335,0.9458585,0.96319926,0.9792454
125,3.51913E+16,0.0945,GALAXY,0.0945,GALAXY,4,4,--|--|--|--,--|--|--|--,none,3668.502611,0,3.18E-06,4298,5.3838954,8.656471,12.192417,3.088767,4.9662595,6.994849,0.9552307,0.9696179,0.98289025
126,3.51913E+16,0.2676,GALAXY,0.2676,GALAXY,3.5,4,--|--|--|--,--|--|Ca H K absorption lines are not in the model|--,none,146.401216,0,5.02E-05,4297,7.193151,27.943014,69.11155,1.1084282,4.3058777,10.649741,0.9509819,0.9667106,0.9812407
127,3.51913E+16,0.0948,GALAXY,0.0948,GALAXY,4,4,--|--|--|--,--|--|--|--,none,441.554248,0,7.34E-06,4288,5.0267773,7.4083605,8.82537,1.2218648,1.8007591,2.145193,0.9541807,0.96889985,0.982483
128,3.51913E+16,0.1619,GALAXY,0.1619,GALAXY,4,4,--|--|--|--,--|--|--|--,none,481.6722283,0,1.21E-05,4098,3.7053227,6.349072,8.761774,1.2618595,2.1621969,2.9838502,0.9555025,0.96980375,0.98299557
129,3.51913E+16,0.3451,GALAXY,0.3451,GALAXY,4,4,--|--|--|--,--|--|--|LRG,none,1899.978344,0,7.14E-05,4254,4.3807793,21.856699,48.483753,1.7304047,8.63338,19.151047,0.94909936,0.96542114,0.9805083
130,3.51913E+16,0.162,GALAXY,0.162,GALAXY,4,4,--|--|--|--,--|--|--|--,none,768.395486,0,1.57E-05,4260,3.283135,7.195247,12.732063,1.5797346,3.4621117,6.126242,0.95161986,0.9671474,0.98148865
131,3.51913E+16,0.3468,GALAXY,0.3468,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1202.113513,0,3.10E-05,4283,4.943124,15.956649,35.47509,1.1793448,3.8069837,8.46375,0.94822055,0.9648189,0.98016614
132,3.51913E+16,0.0985,GALAXY,0.0985,GALAXY,4,4,--|--|--|--,--|--|--|--,none,8905.113108,0,2.27E-06,4267,4.10575,5.836213,7.5897975,2.7289822,3.8791745,5.044735,0.9482783,0.9648585,0.98018867
133,3.51913E+16,0.2888,GALAXY,0.2888,GALAXY,4,4,--|--|--|--,--|--|--|--,none,2575.140129,0,3.85E-06,4012,3.0388322,7.447413,14.640202,1.86475,4.570033,8.983818,0.9464739,0.9636213,0.97948545
134,3.51913E+16,0.464,GALAXY,0.0913,GALAXY,1,4,--|--|R|RC,--|--|--| Weak lines Halpha+NII - low surface brightness galaxy,"disagreement in redshift but low confidence. took the VI redshift, flag 1.",9.938609086,0,6.70E-05,4059,7.8683257,12.031116,16.386139,0.597188,0.9131343,1.2436706,0.9559326,0.9700978,0.9831623
135,3.51913E+16,0.1233,GALAXY,0.1233,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1223.618384,0,5.60E-06,4093,4.8410983,8.099937,11.391688,2.0535219,3.435873,4.832185,0.95330566,0.9683012,0.9821434
136,3.51913E+16,0.3477,GALAXY,0.3477,GALAXY,4,4,--|--|--|--,--|--|--|LRG,none,324.2688898,0,8.95E-05,4256,2.7110972,12.966913,28.038317,0.75546056,3.6132941,7.813015,0.9502032,0.96617734,0.98093784
137,3.51913E+16,0.3452,GALAXY,0.3452,GALAXY,4,4,--|--|--|--,--|--|--|--,none,373.9181922,0,2.80E-05,4294,2.3571117,6.9142213,13.21017,0.6431523,1.8865874,3.6044753,0.9472632,0.9641626,0.9797932
138,3.51913E+16,0.0631,GALAXY,0.0631,GALAXY,4,4,--|--|--|--,--|--|--|--,none,1774.668926,0,4.83E-06,4483,6.058064,10.018786,13.720296,1.9240364,3.181959,4.3575554,0.9524923,0.9677446,0.9818276
139,3.51913E+16,0.2701,GALAXY,0.2701,GALAXY,4,4,--|--|--|--,--|--|--| LRG,none,355.3142662,0,5.20E-05,4255,2.3850043,8.330865,16.41141,1.1918055,4.162999,8.2009115,0.9456115,0.9630298,0.9791491
140,3.51913E+16,1.6827,GALAXY,0.3031,GALAXY,4,4,R|R|R|RC, wrong line identification|--|--| Redrock redshift  very wrong!,none,427.1851377,0,1.68E-05,4271,3.9035375,7.155365,8.521586,0.8267158,1.5154084,1.8047553,0.94317746,0.96135926,0.9781987
141,3.51913E+16,0.0971,GALAXY,0.0971,GALAXY,4,4,--|--|--|--,--|--|--|--,none,572.5302559,0,7.59E-06,4036,5.729514,9.402535,13.563303,1.5549603,2.5517993,3.6810098,0.9424867,0.960885,0.9779287
142,3.51913E+16,0.3447,GALAXY,0.3447,GALAXY,4,4,--|--|--|--,--|--|--| LRG,none,608.5519314,0,8.24E-05,4261,2.2266953,10.735364,23.84142,1.0468658,5.0471587,11.208882,0.94723564,0.9641437,0.9797824
143,3.51913E+16,0.43,GALAXY,0.43,GALAXY,4,4,--|--|--|--,--|--|--| LRG,none,330.5361804,0,9.12E-05,4270,1.5951321,8.45175,25.822592,0.47611034,2.5226533,7.707451,0.94951546,0.9657062,0.9806703
144,3.51913E+16,0.4649,GALAXY,0.4649,GALAXY,4,4,--|--|--|--,--|--|--|--,none,458.0191228,0,4.43E-05,4265,2.6132839,9.320384,18.76533,0.6782877,2.4191408,4.8706117,0.94614816,0.9633979,0.97935843
145,3.51913E+16,0.5512,GALAXY,0.5512,GALAXY,4,4,--|--|--|--,--|--|--| LRG,none,128.3655865,0,0.000128214,4259,3.1520522,12.062129,29.740835,0.38672036,1.4798838,3.6488569,0.94552416,0.9629699,0.979115
146,3.51913E+16,0.348,GALAXY,0.348,GALAXY,4,4,--|--|--|--,--|--|--| LRG,none,1203.108635,0,5.72E-05,4272,3.7517848,18.800634,42.178024,1.3396977,6.7133827,15.061047,0.9444312,0.9622199,0.9786884
147,3.51913E+16,0.0965,GALAXY,0.0965,GALAXY,4,4,--|--|--|--, Unsually strong NII|--|--| LRG,none,3512.651977,0,2.13E-05,4495,37.724125,90.615555,172.5253,11.094603,26.649881,50.739403,0.9425721,0.9609436,0.9779621
148,3.51913E+16,0.5912,GALAXY,0.5912,GALAXY,4,4,--|--|--|--,--|--|--| LRG,none,865.7259913,0,6.98E-05,4482,1.4912127,8.839387,34.303776,0.42265123,2.5053284,9.722646,0.9438387,0.9618133,0.97845703
149,3.51913E+16,0.2069,GALAXY,0.2069,GALAXY,4,4,--|--|--|--,--|--|--|--,none,2306.500589,0,5.64E-06,4252,8.231911,11.752576,13.806508,3.1254876,4.4622116,5.242048,0.9446644,0.96238,0.9787795
150,3.51913E+16,0.0972,GALAXY,0.0972,GALAXY,4,3,--|--|--,--|--|--,none,297.5453937,0,8.86E-06,4480,8.016758,11.449929,14.5009165,0.96502125,1.3782909,1.745555,0.9410932,0.95992774,0.9773836
151,3.51913E+16,0.0316,GALAXY,0.0316,GALAXY,4,3,--|--|--,--|--| LRG,none,6497.866261,0,1.19E-05,4058,123.82458,279.23474,524.65857,14.95268,33.71954,63.35618,0.9533911,0.96835965,0.9821766
152,3.51913E+16,0.3444,GALAXY,0.3444,GALAXY,4,3,--|--|--,--|--|--,none,383.672604,0,4.46E-05,4056,4.7332826,14.201419,28.674992,1.0669094,3.2010822,6.46351,0.9556449,0.9699011,0.98305076
153,3.51913E+16,0.3477,GALAXY,0.3477,GALAXY,4,3,--|--|--,--|--|--,none,676.9583277,0,1.11E-05,4498,3.0520153,7.061393,11.069264,1.0729668,2.4825041,3.891512,0.95775247,0.97134143,0.9838671
154,3.51913E+16,0.1484,GALAXY,0.1484,GALAXY,4,3,--|--|--,--|--|--,none,9332.156248,0,2.95E-06,4454,5.005056,9.473699,15.200778,2.4257398,4.5915027,7.3671775,0.95448524,0.9691081,0.98260117
155,3.51913E+16,0.2073,GALAXY,0.2073,GALAXY,4,3,--|--|--,--|--| LRG,none,4618.995111,0,3.20E-05,4491,23.83198,83.97506,175.84431,6.5010915,22.907434,47.96832,0.9494156,0.96563786,0.9806315
156,3.51913E+16,0.2602,GALAXY,0.2602,GALAXY,4,3,--|--|--,--|--|--,none,881.2189889,0,9.18E-06,4463,4.044436,7.2955403,10.111197,1.0916914,1.9692432,2.7292573,0.94713646,0.9640757,0.9797438
157,3.51913E+16,0.0641,GALAXY,0.0641,GALAXY,3.666666667,3,--|--|--,--|--|--,none,303.6361188,0,9.85E-06,4499,11.12751,16.926,22.125801,1.4732783,2.2409964,2.9294481,0.95013547,0.966131,0.9809115
158,3.51913E+16,0.0929,GALAXY,0.0929,GALAXY,3,3,--|--|--,--|--|--,"disagreement in flag. secure emission line, prob Ha for continuum. take mean flag.",15.95756671,0,3.19E-05,4450,5.444422,8.5517,11.582783,0.57119733,0.89719504,1.2151988,0.9527326,0.96790904,0.9819209
159,3.51913E+16,0.5119,GALAXY,0.3136,GALAXY,1,3,R|R|--, inverted OII and OIII fitted to absorbtion features| Potential fit to blue end| No clear features,"disagreement in z. flag range from 0 to 2, set to 1.",3.853563475,4,7.53E-05,4484,5.4755836,11.674562,16.657534,0.72062093,1.5364453,2.1922352,0.9498272,0.96591973,0.98079157
160,3.51913E+16,1.1448,GALAXY,0.262,GALAXY,3.666666667,3,R|RS|RC,Red contimuum shape very odd|Weird spectral shape at red end led to incorrect fit|Redrock redshift wrong - clear lines,none,3.896887198,4,0.000149827,1481,2.8420086,7.0055947,11.872586,1.1326193,2.7919238,4.7315545,0.9505639,0.96642435,0.98107815
161,3.51913E+16,0.3884,GALAXY,0.3884,GALAXY,4,3,--|--|--,--|--| LRG,none,882.1834837,0,6.85E-05,1600,4.1815686,19.750534,45.903713,1.6345713,7.720465,17.943718,0.95406574,0.96882117,0.9824384
162,3.51913E+16,0.3364,GALAXY,0.3364,GALAXY,3.666666667,3,--|--|--,--|--|--,none,274.2609078,0,5.76E-05,1472,1.6228656,6.697707,13.997097,0.80668676,3.3292663,6.9576144,0.95361245,0.9685111,0.9822625
163,3.51913E+16,0.2616,GALAXY,0.2616,GALAXY,4,3,--|--|--,--|--|--,none,516.9905182,0,5.21E-05,1450,8.937431,28.127596,54.432907,2.093991,6.590142,12.753332,0.9528282,0.96797454,0.98195803
164,3.51913E+16,0.2616,GALAXY,0.2616,GALAXY,4,3,--|--|--,--|--|--,none,2522.119772,0,1.05E-05,1474,18.154509,40.334316,67.33318,3.3670943,7.4807553,12.488202,0.9538262,0.9686573,0.98234546
165,3.51913E+16,0.1601,GALAXY,0.1601,GALAXY,4,3,--|--|--,--|--|--,none,376.2373132,0,1.34E-05,1476,3.9616354,6.552122,8.882405,1.0531491,1.7417963,2.3612719,0.9558434,0.9700368,0.9831277
166,3.51913E+16,0.4457,GALAXY,0.4457,GALAXY,4,3,--|--|--,--|--|--,none,1314.134606,0,1.08E-05,1319,2.6997058,6.280611,9.339009,0.9389739,2.1844342,3.2481632,0.9383832,0.95806485,0.97632223
167,3.51913E+16,0.3585,GALAXY,0.3585,GALAXY,4,3,--|--|--,--|--|--,none,404.6875945,0,3.44E-05,1857,3.653744,12.400743,25.93326,0.71706784,2.4337156,5.089548,0.91356665,0.94092286,0.9665122
168,3.51913E+16,0.3224,GALAXY,0.3224,GALAXY,4,3,--|--|--,--|--| LRG,none,1834.370773,0,4.61E-05,1880,4.34725,18.543203,39.75514,2.2554927,9.620809,20.62624,0.91451544,0.941581,0.9668903
169,3.51913E+16,0.1276,GALAXY,0.1276,GALAXY,4,3,--|--|--,--|--|--,none,1037.717902,0,5.12E-06,1269,4.156979,7.6518745,10.728993,1.5418191,2.8380718,3.9793718,0.92180544,0.9466304,0.96978724
170,3.51913E+16,0.2132,GALAXY,0.2132,GALAXY,4,3,--|--|--,--|--|--,none,3371.998743,0,5.02E-06,1259,5.7758265,11.526492,18.190329,2.444032,4.8774176,7.69721,0.9093889,0.9380222,0.96484447
171,3.51913E+16,0.3572,GALAXY,0.3572,GALAXY,4,3,--|--|--,--|--|--,none,8188.02713,0,3.42E-06,1280,4.843353,9.165586,11.696245,2.6106508,4.940409,6.304478,0.934888,0.95565957,0.97495043
172,3.51913E+16,0.5414,GALAXY,0.5414,GALAXY,4,3,--|--|--,--|--| LRG,none,605.1222675,0,8.10E-05,1429,1.2334082,6.261423,19.785015,0.43318453,2.1990705,6.948683,0.9075326,0.936732,0.9641019
173,3.51913E+16,0.3229,GALAXY,0.3229,GALAXY,4,3,--|--|--,--|--|--,none,1221.361535,0,9.11E-06,1439,3.0300376,6.4412584,9.294435,0.89752966,1.9079697,2.7531114,0.933434,0.9546581,0.9743788
174,3.51913E+16,0.3573,GALAXY,0.3573,GALAXY,4,3,--|--|--,--|--|--,none,1455.653937,0,2.42E-05,1448,3.112078,11.269153,28.548096,0.94768214,3.431654,8.693394,0.9262262,0.94968617,0.97153705
175,3.51913E+16,0.3211,GALAXY,0.3211,GALAXY,4,3,--|--|--,--|--| LRG,none,489.8868457,0,5.88E-05,1415,3.0140352,13.09582,28.605682,1.1934739,5.1855803,11.327053,0.9346785,0.95551527,0.9748681
176,3.51913E+16,0.4593,GALAXY,0.4593,GALAXY,3.666666667,3,--|--|--,--|--|--,none,820.3426232,0,3.68E-05,1442,1.4830683,6.231976,16.37245,0.75677973,3.1800508,8.354529,0.9041517,0.9343798,0.96274704
177,3.51913E+16,0.3577,GALAXY,0.3577,GALAXY,3.666666667,3,--|--|--,--|--|--,none,383.7423122,0,3.47E-05,1446,2.3341765,9.680771,21.906603,0.9468451,3.9269478,8.886285,0.93223155,0.9538295,0.9739057
178,3.51913E+16,0.4649,GALAXY,0.4649,GALAXY,4,3,--|--|--,--|--|--,none,309.1276393,0,2.68E-05,1449,1.5453359,6.422755,14.751734,0.53315544,2.215911,5.0894876,0.90839964,0.9373347,0.96444887
179,3.51913E+16,0.196,GALAXY,0.196,GALAXY,4,3,--|--|--,--|--|--,none,2698.923815,0,8.98E-06,1441,15.692777,37.663597,73.42104,2.970353,7.129024,13.897248,0.91259116,0.9402459,0.9661232
180,3.51913E+16,0.6461,GALAXY,0.0714,GALAXY,3,3,R|R|R,--| Seems to be emission at 7000A but really no idea what| Weak lines not fitted correctly by Redrock,all 3 inspectors identified the same VI z with different flags. set to 3.,6.769660346,4,0.000114834,1420,7.262138,10.74074,13.045255,0.57972914,0.85742235,1.0413895,0.9300242,0.9523076,0.97303617
181,3.51913E+16,0.0318,GALAXY,0.0318,GALAXY,4,3,--|--|--,--|--|--,none,350.8169387,0,7.15E-06,1401,37.38473,53.28826,66.19615,1.4296951,2.03789,2.5315232,0.92839783,0.95118546,0.97239465
182,3.51913E+16,0.3574,GALAXY,0.3574,GALAXY,4,3,--|--|--,--|--| LRG,none,494.9526354,0,5.69E-05,1437,1.8419044,8.68788,18.883732,0.95371324,4.4984665,9.777741,0.92712826,0.9503091,0.9718934
183,3.51913E+16,0.3227,GALAXY,0.3227,GALAXY,4,3,--|--|--,--|--| LRG,none,426.4411388,0,5.24E-05,1432,1.5832086,7.110209,16.597324,0.86776114,3.8971257,9.097041,0.9274996,0.95056546,0.97204006
184,3.51913E+16,0.1152,GALAXY,0.1152,GALAXY,4,3,--|--|--,--|--|--,none,1858.268873,0,1.06E-05,1435,20.528957,44.19745,74.68283,4.143122,8.91986,15.0723715,0.92514545,0.94893956,0.97110975
185,3.51913E+16,0.3195,GALAXY,0.3195,GALAXY,4,3,--|--|--,--|--|--,none,328.4291269,0,2.29E-05,1597,1.8530717,6.0215883,12.819646,0.6282717,2.0415797,4.3464165,0.92787814,0.95082676,0.97218955
186,3.51913E+16,0.2586,GALAXY,0.2586,GALAXY,4,3,--|--|--,--|--|--,none,5383.251822,0,2.51E-06,1563,5.92196,11.228327,15.642113,1.8064234,3.4250672,4.77144,0.91869134,0.94447505,0.9685515
187,3.51913E+16,0.146,GALAXY,0.146,GALAXY,4,3,--|--|--,--|--|--,none,2547.360764,0,6.25E-06,1589,3.7670164,7.0834394,11.799916,1.7022116,3.2008123,5.332059,0.9151347,0.94201046,0.967137
188,3.51913E+16,0.4311,GALAXY,0.4311,GALAXY,3.666666667,3,--|--|--,--|--|--,none,316.4929557,0,9.00E-05,1424,1.4989508,8.180205,20.357183,0.6733426,3.674624,9.144635,0.92450994,0.9485004,0.97085834
189,3.51913E+16,0.4629,GALAXY,0.4629,GALAXY,4,3,--|--|--,--|--| LRG,none,618.4201739,0,7.55E-05,1296,2.1047912,10.68356,26.979244,0.8542345,4.3359485,10.949591,0.94152874,0.96022695,0.977554
190,3.51913E+16,0.2542,GALAXY,0.2542,GALAXY,4,3,--|--|--,--|--|--,none,1209.469481,0,1.22E-05,1270,4.2257266,10.989887,20.720362,1.3633546,3.545689,6.6850514,0.93337595,0.9546181,0.974356
191,3.51913E+16,0.0465,GALAXY,0.0465,GALAXY,4,3,--|--|--,--|--|--,none,3455.692602,0,2.98E-06,1261,18.132317,26.241488,32.92259,3.1227126,4.519259,5.669865,0.9263804,0.9497926,0.97159797
192,3.51913E+16,0.323,QSO,0.323,QSO,4,3,--|--|--, broad emision lines|--| Clear AGN,none,9834.584586,0,1.11E-05,1273,7.54617,16.595207,31.341568,3.42569,7.533627,14.227944,0.93849754,0.9581435,0.97636706
193,3.51913E+16,0.2418,GALAXY,0.2418,GALAXY,4,3,--|--|--,--|--|--,none,57428.21621,0,1.50E-06,1404,14.281466,20.180725,25.238176,6.7235837,9.500901,11.881904,0.9283281,0.9511373,0.97236717
194,3.51913E+16,1.5402,GALAXY,0.4428,GALAXY,3.666666667,3,R|R|RC, OII fitted to Halpha|--| Wrong redshift fitted - definitely Halpha+NII at 9350A,none,220.0957875,0,7.18E-05,1832,2.58314,7.848643,13.871878,0.50149447,1.5237466,2.693106,0.92177284,0.9466079,0.9697743
195,3.51913E+16,0.1009,GALAXY,0.1009,GALAXY,4,3,--|--|--,--|--|--,none,5290.193802,0,2.69E-06,1405,5.3934827,10.238044,16.184486,2.9402995,5.581351,8.823101,0.92466354,0.94860655,0.9709191
196,3.51913E+16,0.2353,GALAXY,0.2353,GALAXY,4,3,--|--|--,--|--|LRG,none,172.8680879,0,8.17E-05,1440,2.7778287,8.604247,16.5383,1.4880629,4.6092334,8.859448,0.925757,0.94936204,0.97135156
197,3.51913E+16,0.2549,GALAXY,0.2549,GALAXY,4,3,--|--|--,--|--| LRG,none,2366.704867,0,3.53E-05,1402,12.590597,47.3714,95.97421,3.7200487,13.9964695,28.356775,0.924622,0.9485778,0.9709027
198,3.51913E+16,0.2314,GALAXY,0.2314,GALAXY,4,3,--|--|--,--|--|--,none,1087.925359,0,9.49E-06,1406,23.702427,57.00177,98.3236,2.3346498,5.6145797,9.684711,0.92524433,0.94900787,0.97114885
199,3.51913E+16,0.3015,GALAXY,0.3015,GALAXY,4,3,--|--|--,--|--|--,none,161.2928608,0,0.000105263,1403,3.1800365,11.210562,23.686338,0.9943268,3.5052936,7.406192,0.9211779,0.94619626,0.96953845
200,3.51913E+16,0.2236,GALAXY,0.2236,GALAXY,4,3,--|--|--,--|--|--,none,1020.828075,0,3.18E-05,1417,5.143378,16.894503,33.13656,2.1566627,7.0840106,13.894444,0.92794156,0.9508705,0.9722146
201,3.51913E+16,0.3147,GALAXY,0.3147,GALAXY,4,3,--|--|--,--|--| LRG,none,396.6771364,0,6.59E-05,1419,2.2273004,9.59372,20.1337,1.1322298,4.8768883,10.2348,0.92595047,0.9494957,0.97142804
202,3.51913E+16,0.2557,GALAXY,0.2557,GALAXY,4,3,--|--|--,--|--|--,none,172.1888242,0,2.32E-05,1430,2.932764,8.485888,16.307455,0.89043206,2.5764453,4.951193,0.9190569,0.9447282,0.9686967
203,3.51913E+16,0.3596,GALAXY,0.3596,GALAXY,4,3,--|--|--,--|--|--,none,2905.592374,0,6.77E-06,1428,2.350516,7.212686,14.687765,1.0373837,3.1832678,6.4823413,0.9237219,0.9479557,0.9705464
204,3.51913E+16,0.1027,GALAXY,0.1027,GALAXY,4,3,--|--|--,--|--|--,none,644.1298413,0,9.30E-06,1400,4.1668644,6.9939604,10.441237,2.2077913,3.7057133,5.532235,0.9283309,0.9511393,0.97236824
205,3.51913E+16,0.1301,GALAXY,0.1301,GALAXY,4,3,--|--|--,--|--|--,none,2702.505073,0,1.00E-05,1707,6.434758,16.858925,35.286785,2.72701,7.144706,14.954317,0.9288511,0.95149827,0.9725735
206,3.51913E+16,0.1041,GALAXY,0.1041,GALAXY,4,3,--|--|--,--|--|--,none,1229.517271,0,7.04E-06,1716,5.59152,10.5035,16.016363,1.3840439,2.5998843,3.9644587,0.9405961,0.95958614,0.97718906
207,3.51913E+16,0.2241,GALAXY,0.2241,GALAXY,4,3,--|--|--,--|--|--,none,2969.139094,0,7.39E-06,705,5.525097,15.248657,34.10932,1.1313449,3.1223867,6.984385,0.94114774,0.9599652,0.977405
208,3.51913E+16,0.264,GALAXY,0.264,GALAXY,4,3,--|--|--,--|--| LRG,none,2768.445419,0,3.44E-05,724,10.96315,42.111908,83.2435,3.4539495,13.267392,26.225935,0.9527109,0.9678942,0.9819125
209,3.51913E+16,0.2362,GALAXY,0.2362,GALAXY,4,3,--|--|--,--|--|--,none,867.5528503,0,3.51E-05,730,6.7528605,21.89316,45.316494,2.129623,6.9043593,14.291285,0.9583837,0.9717726,0.98411137
210,3.51913E+16,0.315,GALAXY,0.315,GALAXY,4,3,--|--|--,--|--| LRG,none,513.0704377,0,7.94E-05,739,2.1461284,10.118264,25.977262,0.94767964,4.4679866,11.470945,0.95951396,0.9725445,0.9845485
211,3.51913E+16,0.1856,GALAXY,0.1856,GALAXY,4,3,--|--|--,--|--| LRG,none,1585.19704,0,4.55E-05,702,8.331898,25.5624,50.05643,4.355338,13.36225,26.16603,0.9613631,0.9738066,0.985263
212,3.51913E+16,0.4937,GALAXY,0.4937,GALAXY,4,3,--|--|--,--|--|--,none,1629.623746,0,1.69E-05,742,3.1810863,7.650662,13.74168,1.3267287,3.190845,5.7312126,0.96191627,0.97418404,0.9854766
213,3.51913E+16,0.094,GALAXY,0.1456,GALAXY,4,3,R|R|R, Redrock fit strong absorbtion with inverted OIII ?| Feature at 5500 gave incorrect z not sure what it is| Very wrong redshift fit,none,2248.969952,0,1.19E-05,711,11.085628,20.64261,32.657917,1.8881495,3.515934,5.56243,0.9627433,0.97474813,0.98579574
214,3.51913E+16,0.3008,GALAXY,0.3008,GALAXY,4,3,--|--|--,--|--| LRG,none,1031.249616,0,3.91E-05,1548,2.9399686,13.214772,27.45309,1.6149243,7.2588725,15.07998,0.95671266,0.97063094,0.9834645
215,3.51913E+16,0.2566,GALAXY,0.2566,GALAXY,4,3,--|--|--,--|--| LRG,none,752.5057254,0,4.50E-05,4890,6.928711,24.413548,48.539894,1.9496305,6.8695893,13.658365,0.9562075,0.9702857,0.9832688
216,3.51913E+16,0.2517,GALAXY,0.2517,GALAXY,4,3,--|--|--,--|--| Post-starburst,none,286.8921816,0,5.04E-05,4868,7.5378585,24.35416,47.22583,1.522455,4.9189186,9.538412,0.95450747,0.9691233,0.98260975
217,3.51913E+16,0.2507,GALAXY,0.2507,GALAXY,4,3,--|--|--,--|--| LRG,none,437.2351881,0,8.19E-05,4859,3.430851,12.268984,24.975752,1.6624947,5.945207,12.102553,0.9576528,0.97127336,0.98382854
218,3.51913E+16,0.2213,GALAXY,0.2213,GALAXY,4,3,--|--|--,--|--|--,none,4496.109794,0,6.07E-06,4869,5.833593,11.309783,18.71,2.8355348,5.4973474,9.094371,0.9605002,0.9732177,0.9849297
219,3.51913E+16,0.0822,GALAXY,0.0822,GALAXY,4,3,--|--|--,--|--|--,none,2725.941887,0,4.12E-06,4222,8.095487,11.944286,16.03804,3.4195166,5.0452414,6.774434,0.961601,0.9739689,0.9853549
220,3.51913E+16,0.3873,GALAXY,0.3873,GALAXY,4,2,--|--,--|--,none,1142.937363,0,1.69E-05,4204,3.4151092,9.561689,18.518198,0.98794556,2.7660692,5.357068,0.96163076,0.97398925,0.98536634
221,3.51913E+16,0.2047,GALAXY,0.2047,GALAXY,4,3,--|--|--,--|--|--,none,788.9256431,0,9.63E-06,4883,5.384609,8.970412,11.920132,1.224562,2.0400414,2.7108634,0.9530065,0.9680965,0.9820273
222,3.51913E+16,0.2529,GALAXY,0.2529,GALAXY,4,3,--|--|--,--|--| LRG,none,1013.428279,0,6.35E-05,4896,7.069615,26.30312,53.0702,2.622594,9.75759,19.687296,0.9519976,0.967406,0.98163545
223,3.51913E+16,0.3027,GALAXY,0.3027,GALAXY,4,3,--|--|--,--|--|--,none,2758.599039,0,6.92E-06,4238,5.630169,14.170136,25.791687,2.0614407,5.188281,9.443418,0.9565792,0.97053975,0.9834128
224,3.51913E+16,0.1272,GALAXY,0.1272,GALAXY,4,3,--|--|--,--|--|--,none,2201.443208,0,6.35E-06,4235,15.942452,31.693005,53.35478,3.07813,6.1192083,10.301611,0.95551056,0.9698093,0.9829987
225,3.51913E+16,0.46,GALAXY,0.46,GALAXY,4,3,--|--|--, red end of spectrum missing!|--|--,disagreement due to 00 bug. redrock z is secure,1310.826132,0,9.92E-06,4242,2.6574993,8.323704,15.939444,0.8210026,2.5715086,4.9243,0.95539165,0.969728,0.98295265
